trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
197,False,"{'a': 0.5, 'e': 1.0}",20,6,-65.30831718980544,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
198,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.4188822659322,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 1.0}",25,0,-87.38088477137404,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
200,False,"{'a': 0.5, 'e': 1.0}",25,0,-223.2329103514096,"{0: 11, 1: 2, 2: 7, 3: 2, 4: 3}",0
201,False,"{'a': 0.5, 'e': 1.0}",25,0,-193.6815675637511,"{0: 9, 1: 5, 2: 8, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.880950822660719,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 1.0}",25,0,-50.777334463773975,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 1.0}",30,0,-103.32454637352615,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.4188126637506,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
206,False,"{'a': 0.5, 'e': 1.0}",25,0,-125.60028295118539,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
207,False,"{'a': 0.5, 'e': 1.0}",25,0,-105.85867823808684,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
208,False,"{'a': 0.5, 'e': 1.0}",20,0,-168.28394089572606,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.5, 'e': 1.0}",25,17,7.131385800419244,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 1.0}",30,0,-117.74914999329738,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
211,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.41370140087488,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 1.0}",30,0,-103.74135907790932,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
213,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.76936916455294,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 1.0}",30,0,-148.40804214043706,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
215,False,"{'a': 0.5, 'e': 1.0}",20,0,-61.10689291376216,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.16046997951594,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 1.0}",20,0,-197.32801151897203,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 4}",0
218,False,"{'a': 0.5, 'e': 1.0}",20,0,-140.87861453073722,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
219,False,"{'a': 0.5, 'e': 1.0}",25,0,-164.36335863453144,"{0: 11, 1: 7, 2: 4, 3: 1, 4: 2}",0
220,False,"{'a': 0.5, 'e': 1.0}",30,0,-190.0053415010506,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
221,False,"{'a': 0.5, 'e': 1.0}",20,0,-211.476487725894,"{0: 7, 1: 6, 2: 3, 3: 0, 4: 4}",0
222,False,"{'a': 0.5, 'e': 1.0}",25,0,-65.19996343287215,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 1.0}",25,15,-48.87707964332028,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
224,False,"{'a': 0.5, 'e': 1.0}",25,0,-122.36862880552768,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
225,False,"{'a': 0.5, 'e': 1.0}",20,0,-235.4264373516976,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 4}",0
226,False,"{'a': 0.5, 'e': 1.0}",20,11,-19.189001646571608,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 1.0}",30,0,-175.87245102667296,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
228,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.43883669297774,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
229,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.90382649936525,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
230,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.95751746812367,"{0: 15, 1: 7, 2: 0, 3: 2, 4: 1}",0
231,False,"{'a': 0.5, 'e': 1.0}",25,0,-195.0347919025462,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
232,False,"{'a': 0.5, 'e': 1.0}",25,0,-237.44667887054283,"{0: 13, 1: 3, 2: 2, 3: 3, 4: 4}",0
233,False,"{'a': 0.5, 'e': 1.0}",20,5,-41.501096043016965,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.80119637452451,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
235,False,"{'a': 0.5, 'e': 1.0}",30,14,-43.63105644905005,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.5, 'e': 1.0}",25,0,-70.6164952714525,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
237,False,"{'a': 0.5, 'e': 1.0}",25,0,-96.32195950598961,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
238,False,"{'a': 0.5, 'e': 1.0}",25,0,-166.04015052252916,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
239,False,"{'a': 0.5, 'e': 1.0}",20,0,-123.77842085892125,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
240,False,"{'a': 0.5, 'e': 1.0}",20,0,-125.90941059189842,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
241,False,"{'a': 0.5, 'e': 1.0}",20,4,-10.499194291514359,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 1.0}",25,0,-125.96882962623782,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 1.0}",20,0,-208.32687745120185,"{0: 7, 1: 3, 2: 6, 3: 1, 4: 3}",0
244,False,"{'a': 0.5, 'e': 1.0}",25,0,-168.00851463061701,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
245,False,"{'a': 0.5, 'e': 1.0}",35,9,-53.1114809241065,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 0}",1
246,False,"{'a': 0.5, 'e': 1.0}",30,0,-152.56482810474722,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 3}",0
247,False,"{'a': 0.5, 'e': 1.0}",30,10,-132.29490824018282,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",1
248,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.52978068365992,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
249,False,"{'a': 0.5, 'e': 1.0}",30,0,-147.36731185341307,"{0: 13, 1: 10, 2: 5, 3: 1, 4: 1}",0
250,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.750408229426247,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 1.0}",25,11,-49.34284433362523,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
252,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.01751625256783,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
253,False,"{'a': 0.5, 'e': 1.0}",25,0,-63.59831411630023,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 1.0}",25,8,-100.60373578106429,"{0: 7, 1: 4, 2: 5, 3: 0, 4: 1}",1
255,False,"{'a': 0.5, 'e': 1.0}",20,0,-84.70161654479783,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
256,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.98341829155192,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
257,False,"{'a': 0.5, 'e': 1.0}",30,6,-137.97488870548386,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 2}",1
258,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.92582441895989,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 1.0}",20,0,-116.12450230738915,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
260,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.0816182311842,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 1.0}",20,0,-100.6666080642039,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
262,False,"{'a': 0.5, 'e': 1.0}",20,0,-55.93837894552848,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 1.0}",20,9,-46.68267222984562,"{0: 5, 1: 1, 2: 5, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.18697847898024,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
265,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.16961297182085,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
266,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.94570268682526,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
267,False,"{'a': 0.5, 'e': 1.0}",30,0,-56.19845521156344,"{0: 19, 1: 9, 2: 1, 3: 1, 4: 0}",0
268,False,"{'a': 0.5, 'e': 1.0}",20,0,-77.9152994439425,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
269,False,"{'a': 0.5, 'e': 1.0}",30,0,-172.5059917442937,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
270,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.25700349704222,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
271,False,"{'a': 0.5, 'e': 1.0}",25,0,-135.44184505684848,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
272,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.61088311429172,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
273,False,"{'a': 0.5, 'e': 1.0}",25,0,-82.82274274628844,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
274,False,"{'a': 0.5, 'e': 1.0}",20,0,-114.0474616715506,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
275,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.05894355339072,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
276,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.15199939496179,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
277,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.99111314868877,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
278,False,"{'a': 0.5, 'e': 1.0}",30,0,-206.5605378603621,"{0: 14, 1: 6, 2: 5, 3: 3, 4: 2}",0
279,False,"{'a': 0.5, 'e': 1.0}",25,0,-193.17331102287005,"{0: 10, 1: 5, 2: 6, 3: 2, 4: 2}",0
280,False,"{'a': 0.5, 'e': 1.0}",20,0,-129.01295664460494,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
281,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.62961662209166,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
282,False,"{'a': 0.5, 'e': 1.0}",25,0,-113.68536314614119,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
283,False,"{'a': 0.5, 'e': 1.0}",25,0,-140.70603118109122,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
284,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.618650573832994,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
285,False,"{'a': 0.5, 'e': 1.0}",30,0,-245.71200726403018,"{0: 15, 1: 4, 2: 6, 3: 1, 4: 4}",0
286,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.12021136810125,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
287,False,"{'a': 0.5, 'e': 1.0}",20,3,-53.819159558643925,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 0}",1
288,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.40338627385601,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
289,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.74511125483514,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
290,False,"{'a': 0.5, 'e': 1.0}",35,0,-250.88815361312683,"{0: 19, 1: 5, 2: 5, 3: 2, 4: 4}",0
291,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.93975003112979,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
292,False,"{'a': 0.5, 'e': 1.0}",20,0,-156.76287075998772,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
293,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.71967225718036,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
294,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.544495906941307,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 1.0}",35,0,-227.02209808463888,"{0: 19, 1: 3, 2: 9, 3: 1, 4: 3}",0
296,False,"{'a': 0.5, 'e': 1.0}",30,0,-181.20628005378185,"{0: 17, 1: 7, 2: 1, 3: 2, 4: 3}",0
297,False,"{'a': 0.5, 'e': 1.0}",20,0,-191.46512290779694,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
298,False,"{'a': 0.5, 'e': 1.0}",25,0,-59.55538547663195,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
299,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.87852668085637,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 1.0}",30,0,-321.5514735729284,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 6}",0
301,False,"{'a': 0.5, 'e': 1.0}",20,10,-40.10907414858459,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
302,False,"{'a': 0.5, 'e': 1.0}",20,0,-103.78657694181842,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
303,False,"{'a': 0.5, 'e': 1.0}",25,0,-59.44986843713414,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
304,False,"{'a': 0.5, 'e': 1.0}",25,0,-222.38188758459992,"{0: 12, 1: 1, 2: 7, 3: 2, 4: 3}",0
305,False,"{'a': 0.5, 'e': 1.0}",25,0,-117.73944319152614,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
306,False,"{'a': 0.5, 'e': 1.0}",20,0,-83.85985438551137,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
307,False,"{'a': 0.5, 'e': 1.0}",20,10,-53.58033138685398,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
308,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.63335825451554,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 1.0}",30,0,-239.66189855784248,"{0: 12, 1: 6, 2: 6, 3: 4, 4: 2}",0
310,False,"{'a': 0.5, 'e': 1.0}",20,0,-139.90107614013834,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
311,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.87843673312516,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
312,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.47961231525386,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
313,False,"{'a': 0.5, 'e': 1.0}",30,0,-100.12833753275338,"{0: 19, 1: 6, 2: 3, 3: 1, 4: 1}",0
314,False,"{'a': 0.5, 'e': 1.0}",20,0,-84.0367541748296,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 1.0}",30,0,-168.34274110965274,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
316,False,"{'a': 0.5, 'e': 1.0}",25,0,-132.47126359089881,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
317,False,"{'a': 0.5, 'e': 1.0}",20,0,-151.7809800703542,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
318,False,"{'a': 0.5, 'e': 1.0}",25,0,-232.4226699452169,"{0: 11, 1: 5, 2: 4, 3: 1, 4: 4}",0
319,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.79759366283888,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 1.0}",20,0,-118.04545965796066,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
321,False,"{'a': 0.5, 'e': 1.0}",20,0,-159.69902113113733,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
322,False,"{'a': 0.5, 'e': 1.0}",20,0,-154.24127186093995,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
323,False,"{'a': 0.5, 'e': 1.0}",20,0,-104.42640060994535,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 1.0}",30,0,-162.32227032913343,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
325,False,"{'a': 0.5, 'e': 1.0}",20,0,-85.3733256369013,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
326,False,"{'a': 0.5, 'e': 1.0}",25,0,-62.31425491258247,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 1.0}",20,12,-53.58708828499726,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 1}",1
328,False,"{'a': 0.5, 'e': 1.0}",30,0,-185.97286135932126,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
329,False,"{'a': 0.5, 'e': 1.0}",30,0,-112.02537442354989,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
330,False,"{'a': 0.5, 'e': 1.0}",30,0,-222.5318926288621,"{0: 18, 1: 4, 2: 2, 3: 2, 4: 4}",0
331,False,"{'a': 0.5, 'e': 1.0}",25,0,-214.1092098438034,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 4}",0
332,False,"{'a': 0.5, 'e': 1.0}",35,11,-112.43926166616383,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 2}",1
333,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.12717942349569,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
334,False,"{'a': 0.5, 'e': 1.0}",25,0,-149.29877967988392,"{0: 12, 1: 6, 2: 5, 3: 0, 4: 2}",0
335,False,"{'a': 0.5, 'e': 1.0}",20,13,-30.065573194977585,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
336,False,"{'a': 0.5, 'e': 1.0}",30,0,-141.9186109257804,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
337,False,"{'a': 0.5, 'e': 1.0}",35,0,-192.7560250606503,"{0: 16, 1: 7, 2: 8, 3: 3, 4: 1}",1
338,False,"{'a': 0.5, 'e': 1.0}",20,0,-54.23876709492069,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
339,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.78680863519717,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
340,False,"{'a': 0.5, 'e': 1.0}",25,0,-163.1680013984243,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
341,False,"{'a': 0.5, 'e': 1.0}",30,0,-158.31761683463597,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0
342,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.68833132259496,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
343,False,"{'a': 0.5, 'e': 1.0}",20,6,-39.039498769809256,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 0}",1
344,False,"{'a': 0.5, 'e': 1.0}",20,0,-85.72317330760407,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
345,False,"{'a': 0.5, 'e': 1.0}",20,0,-169.20205663803247,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
346,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.16359555353966,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
347,False,"{'a': 0.5, 'e': 1.0}",25,2,-160.9009452024714,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 3}",1
348,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.61268192608588,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
349,False,"{'a': 0.5, 'e': 1.0}",20,0,-138.74589441268847,"{0: 9, 1: 6, 2: 2, 3: 1, 4: 2}",0
350,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.88030988769104,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
351,False,"{'a': 0.5, 'e': 1.0}",30,0,-96.02680968824933,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
352,False,"{'a': 0.5, 'e': 1.0}",25,0,-144.83649361125146,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
353,False,"{'a': 0.5, 'e': 1.0}",25,0,-135.09461197384462,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.6507353547281,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
355,False,"{'a': 0.5, 'e': 1.0}",20,0,-202.06767782259215,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 4}",0
356,False,"{'a': 0.5, 'e': 1.0}",20,0,-176.05016876205295,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
357,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.19853187576783,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
358,False,"{'a': 0.5, 'e': 1.0}",25,0,-153.36474184103935,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
359,False,"{'a': 0.5, 'e': 1.0}",20,0,-185.2427718753647,"{0: 8, 1: 3, 2: 4, 3: 3, 4: 2}",0
360,False,"{'a': 0.5, 'e': 1.0}",35,0,-175.31333948310728,"{0: 19, 1: 4, 2: 10, 3: 0, 4: 2}",0
361,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.86688283236698,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
362,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.52395022884811,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
363,False,"{'a': 0.5, 'e': 1.0}",20,0,-137.1250537042496,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
364,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.213218005473777,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
365,False,"{'a': 0.5, 'e': 1.0}",25,0,-77.93825276493106,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 1.0}",30,0,-91.25630142373119,"{0: 18, 1: 3, 2: 9, 3: 0, 4: 0}",0
367,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.91234312277119,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
368,False,"{'a': 0.5, 'e': 1.0}",20,0,-54.67661385295677,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
369,False,"{'a': 0.5, 'e': 1.0}",25,0,-253.1772566697333,"{0: 8, 1: 6, 2: 7, 3: 0, 4: 4}",0
370,False,"{'a': 0.5, 'e': 1.0}",30,17,-33.41410457344016,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 0}",1
371,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.45431760486265,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
372,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.86117689577296,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
373,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.930894576939671,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
374,False,"{'a': 0.5, 'e': 1.0}",20,10,-15.34661005680989,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 1.0}",20,0,-60.0989436000522,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
376,False,"{'a': 0.5, 'e': 1.0}",30,0,-120.33910628986452,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
377,False,"{'a': 0.5, 'e': 1.0}",20,0,-189.8015246355133,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
378,False,"{'a': 0.5, 'e': 1.0}",30,0,-169.34100770778957,"{0: 14, 1: 7, 2: 5, 3: 3, 4: 1}",0
379,False,"{'a': 0.5, 'e': 1.0}",30,0,-153.46913272684964,"{0: 15, 1: 9, 2: 4, 3: 0, 4: 2}",0
380,False,"{'a': 0.5, 'e': 1.0}",25,0,-143.73333595661353,"{0: 14, 1: 1, 2: 5, 3: 5, 4: 0}",0
381,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.0585528795247,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
382,False,"{'a': 0.5, 'e': 1.0}",20,0,-175.25354790297123,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
383,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.76631164448781,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
384,False,"{'a': 0.5, 'e': 1.0}",25,9,-152.60080690567136,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 3}",1
385,False,"{'a': 0.5, 'e': 1.0}",25,0,-91.32105908018949,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
386,False,"{'a': 0.5, 'e': 1.0}",20,0,-173.2923386865952,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
387,False,"{'a': 0.5, 'e': 1.0}",25,0,-118.13731933324017,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
388,False,"{'a': 0.5, 'e': 1.0}",25,0,-178.2817397015939,"{0: 11, 1: 3, 2: 9, 3: 0, 4: 2}",0
389,False,"{'a': 0.5, 'e': 1.0}",20,0,-122.9436111149788,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
390,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.13089808929432,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
391,False,"{'a': 0.5, 'e': 1.0}",25,0,-120.06462582532815,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
392,False,"{'a': 0.5, 'e': 1.0}",25,0,-102.72038148363818,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
